tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsdataset,wasm_tree_FI,POG,1000000,5.572237739999778,405672,477112,0.21816931900009512,0.01954363700002432,0.2091969910003245,0.010427858999930322
rdfjsdataset,tree,POG,1000000,10.85901070300024,25600,41684,0.4155427860002965,0.17547405999992044,0.4007673579994589,0.1758569780001417
rdfjsdataset,graphy,S,1000000,6.102400248999707,589336,589336,0.0008604219993576408,0.0003479289999231696,0.00004443999938666821,0.0000327139999717474
rdfjsdataset,graphy,POG,1000000,5.706183951000683,587800,692856,0.23025610100012273,0.11316964899934828,0.13791119700018317,0.07627099800016732
rdfjsdataset,wasm_tree_FS,POG,1000000,5.423319645999931,404136,411100,0.06490269500017166,0.022928659999743105,0.05876920500025153,0.010760642999783158
rdfjsdataset,tree,POG,1000000,11.57804360700026,24576,41684,0.42798252699989825,0.17743934000004083,0.4169901479994878,0.18549410100001842
rdfjsdataset,graphy,POG,1000000,5.841459153000265,589336,691576,0.23258468700014054,0.10744358600024134,0.13606778699997812,0.07891305600013584
rdfjsdataset,tree,S,1000000,11.243692791000008,25088,25088,0.3472479630000889,0.0005821340000256896,0.0000740769999101758,0.00003162700030952692
rdfjsdataset,wrap_tree,S,1000000,11.431590523000807,25600,25600,0.33914770399965344,0.002642373000271618,0.0000716899996623397,0.00044488199986517427
rdfjsdataset,wasm_tree_FS,POG,1000000,5.639957379000261,405672,410748,0.06027508500032127,0.022137187000364066,0.05406615999992937,0.011416708999313414
rdfjsdataset,graphy,POG,1000000,5.811563010999933,590872,692088,0.22967491200007498,0.1061714199995622,0.13595236799959093,0.07744949099980294
rdfjsdataset,wasm_tree_FI,POG,1000000,5.493843611000106,404648,473472,0.21925494400039316,0.01892574100010097,0.2117665860000998,0.009702936000190674
rdfjsdataset,tree,POG,1000000,11.330616457999684,25600,41684,0.40766733799967914,0.1684282320002094,0.3995969629995525,0.17832962500024588
rdfjsdataset,wasm_tree_FI,S,1000000,5.947267703000456,405672,405672,0.31840794599987565,0.00024023300036787987,0.00006684500072151423,0.000018824999220669268
rdfjsdataset,wrap_tree,S,1000000,10.834938711000607,25600,25600,0.33640780299995093,0.002203480999916792,0.0000717569999396801,0.0002623870000243187
rdfjsdataset,wrap_tree,POG,1000000,11.050044784000143,25600,244204,0.41261819199938327,0.4606527479998767,0.40145327400043607,0.43315106400009246
rdfjsdataset,wasm_tree_FI,POG,1000000,6.151559151999653,405160,473736,0.21668056900054217,0.018885867999866603,0.20829566700011493,0.010283399000763893
rdfjsdataset,wasm_tree_II,POG,1000000,5.3562457759995015,406184,473976,0.16977850800007582,0.01191810300014913,0.16271892699971796,0.0038642119998112323
rdfjsdataset,wrap_tree,S,1000000,11.165426183000207,25088,25088,0.3440514839999378,0.002409916999749839,0.00007446799986064434,0.0002630019998177886
rdfjsdataset,wasm_tree_FS,POG,1000000,5.487198148000054,405672,413428,0.06324937899969518,0.02379393499996513,0.058337925999425354,0.01058880199957639
rdfjsdataset,wasm_tree_II,S,1000000,5.469577663999982,405672,405672,0.3147682539997622,0.00022654599975794555,0.00007315400056540966,0.000014096999540925026
rdfjsdataset,wasm_tree_II,POG,1000000,5.524498890999705,405672,472952,0.1741708930004388,0.011996380999684335,0.16722120399959386,0.0038933450002223255
rdfjsdataset,graphy,POG,1000000,6.347099882000126,588312,692876,0.2306127789998427,0.11222823899984359,0.13771391000039876,0.07615889700036496
rdfjsdataset,wasm_tree_FI,POG,1000000,5.489593241999857,406184,473864,0.22006273399945347,0.01982097800076008,0.21361023599933832,0.010460901000536978
rdfjsdataset,wrap_tree,POG,1000000,11.419443067000248,25600,244204,0.4174963329993188,0.5946744659999386,0.433408681999892,0.4415520760007203
rdfjsdataset,graphy,S,1000000,5.765110503000208,590872,590872,0.0008258990002796054,0.0003419230002909899,0.00004152499977499247,0.0000313120000064373
rdfjsdataset,wasm_tree_FI,POG,1000000,5.491777418999932,404648,473200,0.22353781699948014,0.020061224000528455,0.21380334999971093,0.010179485999979079
rdfjsdataset,wasm_tree,S,1000000,5.598214348999783,406696,406696,0.31480848699994385,0.0002445839997380972,0.000033572000451385975,0.000013564000837504864
rdfjsdataset,wasm_tree_FS,S,1000000,5.478817390000447,404648,404648,0.3155418170001358,0.0002473520003259182,0.00003225500043481588,0.000018338999710977076
rdfjsdataset,wasm_tree_FS,POG,1000000,5.448050325999968,405672,409600,0.05987151399999857,0.02054446000047028,0.0538974529998377,0.011254552999511362
rdfjsdataset,tree,S,1000000,11.434328563999385,25088,25088,0.35249635799974205,0.0005035840002819896,0.00010403599962592125,0.00004444400034844875
rdfjsdataset,graphy,POG,1000000,5.633731576999649,593456,692856,0.30846132900007067,0.10935563599970191,0.14317254799976945,0.07198076000064611
rdfjsdataset,tree,S,1000000,10.965388367000036,25600,25600,0.35008008099999277,0.0006517759999260306,0.00007691399939358235,0.000031360999681055544
rdfjsdataset,wasm_tree_FS,S,1000000,5.496481753000058,405160,405160,0.312932655999437,0.00025236999988555907,0.00003361000027507544,0.000022872000001370906
rdfjsdataset,wasm_tree_FS,S,1000000,5.439166450999677,418484,403564,0.3631287979995832,0.00028112000040709975,0.00003906199987977743,0.000019696999341249464
rdfjsdataset,wasm_tree_FI,POG,1000000,5.540665986999869,404648,472860,0.2262429910004139,0.01894025900028646,0.22258632500004022,0.009742703999392689
rdfjsdataset,tree,POG,1000000,11.079209166000597,25600,41684,0.41999333900026975,0.17470925799943507,0.40723652799986304,0.1798734120000154
rdfjsdataset,wasm_tree_FS,POG,1000000,5.478174300000071,405672,409636,0.06386333699990064,0.020999799000099302,0.05754572700057179,0.010977950000204146
rdfjsdataset,wasm_tree,S,1000000,6.378029187999665,405160,405160,0.31715810300037267,0.00025041900016367435,0.00003571099974215031,0.000013834000565111638
rdfjsdataset,wrap_tree,POG,1000000,10.889717562999577,25600,243692,0.41865958600025627,0.46805795800033956,0.40510791399981827,0.4432150300005451
rdfjsdataset,wrap_tree,POG,1000000,11.963454384000041,25088,243692,0.4217247489998117,0.4691499250000343,0.41492254099994896,0.44168536499980837
rdfjsdataset,tree,S,1000000,10.983370838999749,25600,25600,0.3528189230002463,0.0005886099999770523,0.00007202200032770634,0.00003099299967288971
rdfjsdataset,wasm_tree_FS,POG,1000000,5.5320400189999495,405160,409592,0.059632473000325266,0.020128546999767422,0.05460228599980473,0.01106686699949205
rdfjsdataset,wrap_tree,POG,1000000,10.930035829000175,25600,244204,0.416865943999961,0.4609391989996657,0.40222646200004963,0.45482375399954617
rdfjsdataset,wasm_tree_II,S,1000000,5.696202487999574,405672,405672,0.31702004599943756,0.00022607799991965295,0.00006881899945437908,0.000013697000220417976
rdfjsdataset,wasm_tree_II,S,1000000,5.433676973999478,404648,404648,0.31758559800032526,0.00022403800021857022,0.00006871100049465895,0.000014387999661266803
rdfjsdataset,graphy,POG,1000000,5.8610433730008085,590872,692500,0.23141489899996667,0.10971817100048065,0.13476197700016201,0.07646295300032943
rdfjsdataset,wasm_tree_FI,S,1000000,5.573500652000308,403624,403624,0.31685790299996736,0.00024090700037777423,0.0000698039997369051,0.000019989999942481516
rdfjsdataset,wasm_tree_FI,POG,1000000,5.431711588999256,404136,473484,0.22102568299975245,0.019322464999742807,0.21371445600036532,0.009829304999671877
rdfjsdataset,wasm_tree_FI,S,1000000,5.822516932000406,405672,405672,0.3193333840006962,0.00024237100034952164,0.00006990000046789646,0.000019385000690817834
rdfjsdataset,graphy,S,1000000,5.724793020000681,589336,589336,0.0008469829997047782,0.00036091499961912635,0.000041857000440359117,0.000030633999966084955
rdfjsdataset,wasm_tree,POG,1000000,5.395685631000437,405672,408776,0.012204481000080704,0.012610853000544011,0.00730580999981612,0.00392954200040549
rdfjsdataset,graphy,POG,1000000,5.7873751440001655,588824,691724,0.22452401600033045,0.10924928299989552,0.13966355900000782,0.0754684600001201
rdfjsdataset,tree,S,1000000,11.312148276000284,25600,25600,0.3535525439996272,0.0007220310000702739,0.00010363499913364648,0.00004739700071513653
rdfjsdataset,graphy,S,1000000,5.704298748000525,590872,590872,0.0008063000002875925,0.0003376019997522235,0.00004090099968016148,0.00002996599953621626
rdfjsdataset,tree,S,1000000,11.15680294600036,25600,25600,0.3460230639996007,0.00040245099924504754,0.000073165999725461,0.000031944000162184235
rdfjsdataset,wrap_tree,S,1000000,11.242585419000127,25600,25600,0.3420609559994191,0.0024432129999622703,0.0000742739997804165,0.00026273099984973667
rdfjsdataset,wasm_tree_FI,POG,1000000,5.5604199709994715,405672,471772,0.21764939899928867,0.01931553400028497,0.2144657250000164,0.0100998630002141
rdfjsdataset,wrap_tree,POG,1000000,11.01788523000013,25088,243692,0.4151869839997962,0.46450252799969166,0.40292986600007863,0.4262591739995405
rdfjsdataset,wasm_tree,POG,1000000,5.5929891349999235,405160,406524,0.01219166599959135,0.013097835999913513,0.007423665000125766,0.003935326999984681
rdfjsdataset,wasm_tree_FS,S,1000000,5.424847575000487,404136,404136,0.31300941899977625,0.00024928500037640336,0.00003445800021290779,0.00001840700022876263
rdfjsdataset,wasm_tree_FS,S,1000000,5.495973206999712,404648,404648,0.31492430000007154,0.00024773099925369025,0.000042320000007748605,0.000051362999714910986
rdfjsdataset,wasm_tree_FI,POG,1000000,5.546587216000073,407208,476232,0.22091383400000633,0.019579415000043808,0.21172152400016786,0.01008106999937445
rdfjsdataset,tree,POG,1000000,11.278990195999853,25088,41172,0.4097957219993696,0.16952775499969722,0.3965518199997023,0.17150692099984735
rdfjsdataset,wrap_tree,S,1000000,10.990565654000267,25600,25600,0.34740758800040933,0.0024719449998810887,0.00007580900005996227,0.00044073700066655873
rdfjsdataset,tree,S,1000000,11.196982593999245,25600,25600,0.34675713200028985,0.0005529319997876883,0.00010121800005435944,0.000045396999455988406
rdfjsdataset,wasm_tree_FS,POG,1000000,5.393229523000308,406184,413476,0.058110946000553665,0.020857572999782862,0.05302390499971807,0.010332972000353038
rdfjsdataset,tree,POG,1000000,11.05906992300041,25600,41172,0.420785281999968,0.1786090540001169,0.41641945399995894,0.18444215899985283
rdfjsdataset,wasm_tree,POG,1000000,5.450723872000352,405672,408264,0.012477698999457061,0.013050603000447154,0.006910392000339926,0.003996110999956727
rdfjsdataset,wasm_tree_FI,S,1000000,5.387336263000034,404648,404648,0.314042456000112,0.00023860899917781353,0.00006824000086635351,0.00001986499968916178
rdfjsdataset,wasm_tree,S,1000000,5.521524377000518,405672,405672,0.31878985799942167,0.0002443960001692176,0.000034293999895453455,0.000013021000660955905
rdfjsdataset,graphy,S,1000000,5.773279153999873,589336,589336,0.0008746329993009567,0.00035961300041526553,0.0000449839998036623,0.000030983000062406065
rdfjsdataset,wasm_tree,S,1000000,5.515323080000468,404136,404136,0.3169944339999929,0.0002475169999524951,0.00003295799996703863,0.000013321999460458756
rdfjsdataset,tree,S,1000000,11.5828998809997,25600,25600,0.35043701299931856,0.0005966590000316501,0.00007453099917620421,0.00003224299941211939
rdfjsdataset,wasm_tree_II,POG,1000000,5.821691145000048,403624,470168,0.17706105699948965,0.01165103500057012,0.16629193700011818,0.003361215000040829
rdfjsdataset,graphy,S,1000000,5.714928203000687,590872,590872,0.000866088000126183,0.0003457069993019104,0.00004660599958151579,0.00003167599998414516
rdfjsdataset,tree,POG,1000000,10.964872266000137,25600,42708,0.4019085489995778,0.16898152200039476,0.39457987699937075,0.17703788699954748
rdfjsdataset,wasm_tree,POG,1000000,5.414215028000064,406696,413416,0.011937316000461579,0.013663088000379502,0.006932039000093937,0.0037254059994593263
rdfjsdataset,graphy,S,1000000,5.756220963999629,590872,590872,0.0008299340000376105,0.00035130999982357024,0.00004283299949020147,0.00002929200045764446
rdfjsdataset,wasm_tree_II,POG,1000000,5.573314561000094,406696,473464,0.1760803150003776,0.01154943300038576,0.1679115490000695,0.0039437400000169875
rdfjsdataset,graphy,S,1000000,5.953075961000286,590872,590872,0.0007866320004686713,0.00031749899964779617,0.00004223399981856346,0.000029163000173866748
rdfjsdataset,wasm_tree_II,S,1000000,5.5008142619999125,404648,404648,0.3180184939997271,0.00024311699997633696,0.00006983400043100119,0.00001433899998664856
rdfjsdataset,wasm_tree_FI,S,1000000,5.438732419000007,404136,404136,0.31638159799948334,0.00024627500027418135,0.00006886199954897166,0.00001968699973076582
rdfjsdataset,wasm_tree_FS,POG,1000000,5.523085332999937,405160,409516,0.05742713599931449,0.02106849499978125,0.052728794999420646,0.011319530999287963
rdfjsdataset,wasm_tree_FI,S,1000000,5.618428953000344,405160,405160,0.3202894069999456,0.00024557199981063607,0.00006851300038397313,0.00001993399951606989
rdfjsdataset,wrap_tree,POG,1000000,11.098953056000173,25600,243692,0.4158044919995591,0.4714459429997951,0.40507835599966346,0.42939176500029863
rdfjsdataset,tree,S,1000000,10.981696615000255,25088,25088,0.338335462000221,0.00040129000041633846,0.00007876500021666288,0.000031674999743700025
rdfjsdataset,wasm_tree,S,1000000,5.722338012999855,406184,406184,0.3220693739997223,0.00025381499994546177,0.00003529300075024367,0.000013660999946296216
rdfjsdataset,wrap_tree,POG,1000000,10.69063029799983,25600,244204,0.40758413000032306,0.4686375560006127,0.40073495399951936,0.6231588190002367
rdfjsdataset,wasm_tree_FS,POG,1000000,5.352819540000521,405160,410448,0.06182033499982208,0.02067090200074017,0.05632094299979508,0.010662468999624253
rdfjsdataset,graphy,S,1000000,5.737826501999982,590360,590360,0.0008157310001552105,0.00031902999989688396,0.00004079199954867363,0.000030128000304102897
rdfjsdataset,wasm_tree_II,S,1000000,5.448034328999929,404648,404648,0.31844880199991166,0.00024282100051641465,0.00007073399983346463,0.000016625000163912772
rdfjsdataset,graphy,S,1000000,6.500104562000372,590872,590872,0.0008082930007949472,0.0003298549996688962,0.000041158000007271766,0.00003176699951291084
rdfjsdataset,wasm_tree,POG,1000000,5.5247383869998155,404648,410284,0.012846277999691666,0.014111791000701488,0.007302324999123812,0.003802155999466777
rdfjsdataset,wasm_tree,POG,1000000,5.608083530000411,406184,409800,0.012642076999880373,0.013771048000082374,0.007177977999672294,0.0042578789992257955
rdfjsdataset,graphy,S,1000000,5.66839448300004,593968,593968,0.0010584979997947813,0.0005534959994256496,0.00007841700036078691,0.00015728299971669912
rdfjsdataset,wasm_tree,S,1000000,6.095827213999815,404648,404648,0.3191134740002453,0.00024281299952417612,0.000041240000165998933,0.000013868000358343124
rdfjsdataset,wrap_tree,POG,1000000,11.382889188999311,25600,243692,0.413585528999567,0.49467244399990884,0.42155968299973756,0.46357312700059267
rdfjsdataset,wasm_tree,POG,1000000,5.5564752290006725,404648,409288,0.012350796001031995,0.012762383999302983,0.007118572000414133,0.004285189999267459
rdfjsdataset,wasm_tree_FS,POG,1000000,5.39674682799913,405672,410304,0.05909616100043059,0.020180904999375342,0.05336411699838936,0.011946860000491142
rdfjsdataset,wasm_tree_II,POG,1000000,5.63371266900003,405160,472952,0.17108953399956225,0.012075182000175119,0.16404708999954165,0.004039171000942588
rdfjsdataset,wasm_tree_FS,POG,1000000,5.402531995000317,405160,408500,0.05887307999841869,0.02024351599998772,0.05345841700024903,0.010971286000683905
rdfjsdataset,tree,S,1000000,11.463214802000671,25600,25600,0.3526931520011276,0.0005968040004372596,0.00007715500146150589,0.000031794998794794085
rdfjsdataset,wrap_tree,S,1000000,11.070359600000083,25600,25600,0.34203560900129376,0.002553132999688387,0.00007170700095593929,0.00026007699966430666
rdfjsdataset,tree,S,1000000,11.12670609100163,25600,25600,0.3451054449994117,0.0006408040001988411,0.00010377800092101097,0.00004744000174105167
rdfjsdataset,graphy,POG,1000000,5.754114822998643,589336,691736,0.23085796100087463,0.11091660499945283,0.14180181699991226,0.07257341099902988
rdfjsdataset,graphy,POG,1000000,5.755998922999948,589848,691780,0.23523931299895048,0.10657691700011492,0.1354584519993514,0.07914123100042343
rdfjsdataset,wasm_tree,S,1000000,5.420426425000652,404648,404648,0.3163253810014576,0.00024399299919605256,0.000034751998260617255,0.000013512998819351196
rdfjsdataset,wasm_tree_II,POG,1000000,5.414704207999632,406184,471928,0.17716467299871147,0.012562373999506235,0.16848796500079333,0.0034555590003728866
rdfjsdataset,wasm_tree_II,POG,1000000,5.433489691000432,405160,473464,0.1708100570011884,0.011717281000688673,0.16463409299962223,0.0032333260010927916
